#,What was the purpose of your trip when you used handy?,rate,Unlimited data/internet browsing,Speed of internet connection,Unlimited international calls,Unlimited local calls,Direct dial to hotel reception,Newsfeed,LUXOS City Guide,Discounted deals/tickets,Battery life,Is there any feature you would like handy to add or improve?,Adventure Junky,Culture Lover,Fashionista,Pampering Seeker,Foodie,Local Explorer,Night Owl,Other,Are you a planner or a spontaneous traveler?,Would you likely pick a hotel that has handy in the future?,Would you likely recommend handy to a friend of colleague?,survey,Start Date (UTC),Submit Date (UTC),Network ID
8f5d8286ea3eae24c7f3e160a5a0be64,Leisure,3,5,3,5,5,5,4,4,4,3,A GPS feature showing closest subway/train station or bus stop from phone location. This would help visitors who are not familiar with the place. ,,Culture Lover,,,,,,,I would like to ask for suggestions,1,10,6dccb366-559a-11e7-8f0b-c05627b0f912,2017-06-21 04:34:58,2017-06-21 04:41:53,98cdf02b12
06b6e736a6478809b0d0a5e2e3621b52,Leisure,4,3,3,3,5,3,3,4,3,3,no,,,,,,Local Explorer,,,I like to plan everything before the trip,1,7,73bacf2e-559a-11e7-9ec6-c05627b0f912,2017-06-21 04:40:15,2017-06-21 04:42:01,8a678821ee
47248a4e5152986bdd3d96b45fdf86ac,Business,2,3,3,2,2,2,3,1,2,2,,,,,,Foodie,,,,I would like to ask for suggestions,1,5,65c47b99-559a-11e7-95b9-c05627b0f912,2017-06-21 04:39:19,2017-06-21 04:42:55,b4ca65461d
d7e78a30c79109ffc0f951f60752f8ef,Leisure,4,5,5,5,5,4,3,3,3,4,Ability to sms overseas (Australia) and to address the issue of setting up facebook, messenger etc when you have pin numbers set to your overseas based mobile phone,,Culture Lover,Fashionista,Pampering Seeker,Foodie,Local Explorer,Night Owl,,I like to plan everything before the trip,1,10,6dacf1c0-559a-11e7-93ba-c05627b0f912,2017-06-21 04:09:39,2017-06-21 04:43:00,aa77f8b669
a934fda774996d5aea2b57ffd8bc9464,Business,5,5,5,3,5,4,5,5,3,4,i have not explored it fully , but  i think it is more than sufficient,,,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,7e556dca-559a-11e7-82ba-c05627b0f912,2017-06-21 04:36:52,2017-06-21 04:43:39,2bfeed70c7
3f1a4b437b59aa6d3963db186adac953,Leisure,5,4,4,4,4,4,4,4,4,5,Please simplify the layout. Especially for text messaging which I had trouble accessing.,,,,,,Local Explorer,,,I would like to ask for suggestions,1,8,7e921857-559a-11e7-b91e-c05627b0f912,2017-06-21 04:42:17,2017-06-21 04:43:51,19e6dea27a
e37f2cc6fc26589ca9004753bf24b4d8,Leisure,5,4,4,5,5,5,2,5,5,3,Yo download uber ,,Culture Lover,,,Foodie,,,,I would like to ask for suggestions,1,10,4f76b3e3-559a-11e7-927b-c05627b0f912,2017-06-21 04:42:12,2017-06-21 04:43:52,2806:102e:
39dc9ecb04d8e7f403c61f14ea9bd51a,Business,4,4,4,4,4,3,3,2,2,4,,,Culture Lover,,,Foodie,,,,I just go with the flow,1,8,6c8e472e-559a-11e7-a07f-c05627b0f912,2017-06-21 04:42:12,2017-06-21 04:44:02,0289914c2b
166bf58a95d9df3823f26474c99b0c76,Leisure,5,4,5,5,5,5,5,5,5,5,,Adventure Junky,Culture Lover,,,Foodie,,,,I just go with the flow,1,10,55f57b2e-559a-11e7-9c5b-c05627b0f912,2017-06-21 04:40:55,2017-06-21 04:44:21,1a9855c359
0b92a1ebcd8ee5505bae4c13e2f999c3,Leisure,3,4,4,4,5,5,3,3,5,4,Viber
Wattsapp
More messenger apps,Adventure Junky,Culture Lover,,Pampering Seeker,Foodie,Local Explorer,,,I like to plan everything before the trip,1,9,83e3b635-559a-11e7-9645-c05627b0f912,2017-06-21 04:41:13,2017-06-21 04:45:01,633ba6a057
d0b3fd6200141ac39394a648a7129f59,Leisure,5,5,5,5,5,5,5,5,5,5,,,,,,Foodie,,,,I like to plan everything before the trip,1,10,69d33011-559a-11e7-8166-c05627b0f912,2017-06-21 04:43:30,2017-06-21 04:45:30,d65daea6cb
6f12777668ce9cc117449280801e5dab,Leisure,2,5,4,3,3,5,3,3,3,3,During our stay there is a fire alarm. No accouncement was made over the Public announcement system or hotel staff.,,,,,Foodie,Local Explorer,,,I would like to ask for suggestions,0,6,6996f05e-559a-11e7-abf6-c05627b0f912,2017-06-21 04:42:35,2017-06-21 04:45:35,025dae7111
8ced03c12204a1eadcaf73939dee7bdd,Leisure,5,5,4,5,5,5,4,4,4,4,Great feature for the hotel.,Adventure Junky,Culture Lover,,Pampering Seeker,Foodie,Local Explorer,Night Owl,,I would like to ask for suggestions,1,10,605386cf-559a-11e7-94fc-c05627b0f912,2017-06-21 04:43:07,2017-06-21 04:45:47,2601:345:8
06c7045e60756998d95140340d0b5723,Leisure,3,4,3,5,5,4,3,3,4,3,As a local tourist, I do not require international phone calls function much, though it is still a nice function to have. Simple instruction manual could be provided to make it easier for me to use. I had difficulty handling it as I am iphone user, not familiar with android system. Also, it would be very useful if I could access housekeeping via an app and request for housekeeping assistance, like asking for extra towels, defective hairdryer etc.,,,,,,Local Explorer,,,I like to plan everything before the trip,1,8,81f6073d-559a-11e7-b7fd-c05627b0f912,2017-06-21 04:42:01,2017-06-21 04:46:04,c58a85bf5d
6dc02bcdbcf2b71955cb5718256088d1,Leisure,5,5,3,5,5,5,1,4,3,5,i loved it. I wish it was easier to setup, maybe the hotel could inform me about it. Initially when I came across the phone in my room, I was worried, I would be charged exorbitantly high fees for using it. I had no idea what the phone was for quite some time , and had to read up and confirm it was indeed a complimentary offering. Now that I know, I look forward to using it next time around.,Adventure Junky,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,6326ed3d-559a-11e7-b98d-c05627b0f912,2017-06-21 04:43:07,2017-06-21 04:46:40,3ce5a718f7
ceae561d395f10fb5f08e96e804a3fbf,Leisure,4,5,4,5,5,4,4,4,4,3,,Adventure Junky,Culture Lover,Fashionista,,,,,,I would like to ask for suggestions,1,9,7a151500-559a-11e7-9c23-c05627b0f912,2017-06-21 04:45:36,2017-06-21 04:47:11,098b281bff
84eaf2acfcd4c852d44e0582f0c4a06f,Business,5,5,5,5,5,5,5,5,5,3,Nil. The current features are sufficient for any tourists regardless leisure or business trips, to aid in the convenience while in Hong Kong. Thank you.,Adventure Junky,Culture Lover,,,Foodie,Local Explorer,Night Owl,,I just go with the flow,1,10,6311fdd1-559a-11e7-93c3-c05627b0f912,2017-06-21 04:44:52,2017-06-21 04:47:30,c083bea2c4
0b780e33087864ea02fdcf1cbec69879,Leisure,4,3,2,2,4,1,4,1,1,2,,,,,,,Local Explorer,,,I like to plan everything before the trip,0,4,6c83599c-559a-11e7-965c-c05627b0f912,2017-06-21 04:45:56,2017-06-21 04:47:42,2001:8003:
d94ff0e19ae621baf53b5defa552c7cd,Leisure,4,5,5,3,4,5,5,4,3,5,,,Culture Lover,Fashionista,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,8,6eea7094-559a-11e7-959b-c05627b0f912,2017-06-21 04:46:35,2017-06-21 04:47:49,f36be82a32
2af5a99d1af7808fd4972dc3b4d267f3,Business,4,5,4,1,1,1,1,5,4,3,,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,8,63a5c1a1-559a-11e7-8497-c05627b0f912,2017-06-21 04:46:42,2017-06-21 04:48:15,8570056164
58811e66d4b3f1138d13b4eddb3233e1,Leisure,1,1,1,1,1,2,1,2,3,1,Battrey life very short. Not user friendly. ,,Culture Lover,Fashionista,,Foodie,Local Explorer,,,I just go with the flow,0,2,6401170a-559a-11e7-b78f-c05627b0f912,2017-06-21 04:46:13,2017-06-21 04:48:32,a0eedbce87
3fb51a81b68d2efc39e0e74d761b7b9e,Leisure,3,4,4,5,3,3,3,2,2,4,,,,,,,Local Explorer,,,I just go with the flow,1,8,48a69f70-559a-11e7-8f84-c05627b0f912,2017-06-21 04:46:33,2017-06-21 04:48:34,f692a64530
6ffc73e44673e7fad9a8eed41257371f,Business,2,3,3,3,3,1,2,2,2,2,Clearer 'ow to use' instructions to get the most of the functions,Adventure Junky,,,,Foodie,,,,I would like to ask for suggestions,1,3,807e6a4a-559a-11e7-8f07-c05627b0f912,2017-06-21 04:46:41,2017-06-21 04:48:43,0acfddfdd3
655c35f51f4f0982dc3d6fc402d36100,Business,4,4,3,4,5,3,3,3,2,3,Can update us to VIP Best Discount Rate. Would be coming back again. Planning to review your rooms and facilitate for future Seminars and Stay. Thanks. ,,,,,Foodie,,,,I like to plan everything before the trip,1,8,87b7d300-559a-11e7-9431-c05627b0f912,2017-06-21 04:44:34,2017-06-21 04:49:00,1892c79007
e1bded1283f795e84dd27dbf727829f9,Leisure,4,5,4,1,5,5,5,5,3,4,Could not make calls to South Africa ,,,Fashionista,,,,,,I like to plan everything before the trip,1,8,6b4c5f23-559a-11e7-968c-c05627b0f912,2017-06-21 04:46:06,2017-06-21 04:49:40,eaa629c6d5
06b8561181a6369c6e451f8a7e8c76dc,Leisure,4,5,4,5,5,5,5,5,5,5,,,,Fashionista,,,,,,I like to plan everything before the trip,1,10,5b2550cf-559a-11e7-b529-c05627b0f912,2017-06-21 04:48:36,2017-06-21 04:50:16,02c8db86fa
1b4f93a4d310aaee4f67676d6c829f48,Leisure,5,5,5,5,1,1,1,5,4,4,Some directions for use,Adventure Junky,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,10,56121928-559a-11e7-a851-c05627b0f912,2017-06-21 04:48:21,2017-06-21 04:51:01,5d4620ceab
4e2bfde0806b273bd6ac113417b01374,Leisure,5,5,5,5,5,5,5,5,5,5,Very useful,,,,,Foodie,,,,I like to plan everything before the trip,1,10,7a1ddc3a-559a-11e7-985a-c05627b0f912,2017-06-21 04:48:16,2017-06-21 04:51:16,ff95170adc
be05d13e677796ab346e812900f5a7d0,Business,4,2,1,4,1,5,1,1,1,1,,,,,,,Local Explorer,,,I just go with the flow,1,8,46b957dc-559a-11e7-86f8-c05627b0f912,2017-06-21 04:49:28,2017-06-21 04:51:22,10431e59f1
135e5df4627a0a6fcf8d21e715907e2f,Leisure,4,4,3,1,1,4,4,4,3,4,,,,,,Foodie,Local Explorer,,,I would like to ask for suggestions,1,8,697fdab8-559a-11e7-9c21-c05627b0f912,2017-06-21 04:50:11,2017-06-21 04:52:14,fe05b5ba31
d5068fee461dd1b8ba7632cf4ab633ff,Leisure,5,5,5,5,5,5,4,3,3,3,everything is good,,,,,,Local Explorer,,,I like to plan everything before the trip,1,8,6c229bfa-559a-11e7-a0de-c05627b0f912,2017-06-21 04:50:36,2017-06-21 04:52:22,59d7b19572
a9dc711c172543eaaad90eba372e0ec9,Leisure,4,5,4,1,4,5,5,4,4,4,Bo,,Culture Lover,,,,,,,I like to plan everything before the trip,1,7,7322dd73-559a-11e7-aa03-c05627b0f912,2017-06-21 04:49:58,2017-06-21 04:52:25,ce7fccc381
868bc19d749583eae91bcdaef8b0efac,Leisure,5,5,4,4,4,4,4,3,4,5,,,,,,,Local Explorer,,,I like to plan everything before the trip,1,8,49806fc0-559a-11e7-bc76-c05627b0f912,2017-06-21 04:50:20,2017-06-21 04:52:46,28774384ad
3222495cf3fd2f292538a547af24c396,Leisure,5,5,5,1,5,4,4,3,2,5,,Adventure Junky,,Fashionista,Pampering Seeker,Foodie,Local Explorer,Night Owl,,I just go with the flow,1,10,68879005-559a-11e7-b833-c05627b0f912,2017-06-21 04:48:36,2017-06-21 04:52:47,2602:306:c
60b3e06cc86686136dea2c66cfd68ee6,Leisure,2,3,3,3,3,3,2,2,1,1,Reminded me of my first smartphone of ten years ago
So we used our phones (but my daughter played with it). In our case we never even really considered using "handy". But I must admit it was nice to offer such a service.,,,,,,,,What are those stupid names?,I like to plan everything before the trip,0,1,62bc899c-559a-11e7-9f8a-c05627b0f912,2017-06-21 04:46:32,2017-06-21 04:52:57,42ebeefd1e
8f42171084865d60e8f25feb70b4f666,Leisure,5,5,4,4,3,3,3,5,5,5,Maybe an automatic - best way back to the hotel one is staying at.,,,,Pampering Seeker,Foodie,Local Explorer,,,I would like to ask for suggestions,1,10,578893a3-559a-11e7-ac48-c05627b0f912,2017-06-21 04:51:21,2017-06-21 04:53:26,1904791f8f
5d15f2f1977de294f7687f441677f10f,Leisure,4,4,3,3,3,4,4,4,4,4,Local suggestions for restaurants and café. ,,Culture Lover,,,,Local Explorer,,,I like to plan everything before the trip,1,8,4fb042ba-559a-11e7-b546-c05627b0f912,2017-06-21 04:52:25,2017-06-21 04:54:23,e26cbbbcc1
ba21f32101fef7881f12329402407fde,Leisure,4,4,4,4,4,4,4,5,3,4,,,,,,,Local Explorer,,,I would like to ask for suggestions,1,8,6643e040-559a-11e7-9626-c05627b0f912,2017-06-21 04:53:25,2017-06-21 04:55:08,32fea9ad3f
62b8cc9d5d796a827b5516914888840f,Leisure,3,3,3,3,3,3,3,3,3,4,,,,,,,Local Explorer,,,I just go with the flow,1,7,45c825f8-559a-11e7-8f26-c05627b0f912,2017-06-21 04:53:37,2017-06-21 04:55:13,c7260d51fc
4888170a8f853d664effe73c77c34dd0,Leisure,4,3,3,3,3,2,1,2,2,2,,,Culture Lover,,,Foodie,,,,I like to plan everything before the trip,1,6,5a61da0c-559a-11e7-aaaa-c05627b0f912,2017-06-21 04:52:49,2017-06-21 04:55:17,d61ceed2e4
38e35ed7f1adb4331f674e513ac1ca83,Leisure,5,5,5,5,5,5,5,5,5,5,no very satisfied,,,,,,,,Overseas explorer,I like to plan everything before the trip,1,10,6b6036c0-559a-11e7-b535-c05627b0f912,2017-06-21 04:53:39,2017-06-21 04:55:27,28774384ad
022a56570794d3516cddce7227ec4c6c,Leisure,5,5,5,5,5,5,5,5,5,5,,,,,,,Local Explorer,,,I just go with the flow,1,10,7c6616b0-559a-11e7-8c42-c05627b0f912,2017-06-21 04:54:31,2017-06-21 04:55:54,e499b10b82
cb5acc006fd67a5ff1e9554f37707a19,Leisure,5,5,5,2,2,5,2,3,4,2,I could only get ads on the phone so didn't use, the concept was good, 5 couples stayed with us no one could get the phone working correctly,,,,,,Local Explorer,,,I just go with the flow,1,5,748a29e8-559a-11e7-8796-c05627b0f912,2017-06-21 04:53:07,2017-06-21 04:55:55,14a24188ec
91a1633ff5e3765cb817f59cfe733388,Leisure,4,5,4,5,5,5,3,3,5,4,I didn't know the Handy phone needs to be charged for extra fees from hotel...! I've heard that handy phone is free so I started using it without second thought when I saw it in my room. However when checking out, the reception asked if I used handy phone during my stay and showed me the charging notice! I was shocked honestly, and thank god they said I didn't have to pay if I wasn't know it's a paid service.
I'm not sure if the charging request is from handy or the hotel. If it's from handy, then I wouldn't prefer using it anymore since I rented the wifi router in my home country. However, if the charging request is from hotel, then it makes no sense to me either for it should be an additional value, part of the hotel service instead of we should pay for it. I hope handy could explain to me which way of working, so I could know if I should consider using handy service in my next trip to HK.,,,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,9,8012ceca-559a-11e7-a5c5-c05627b0f912,2017-06-21 04:27:22,2017-06-21 04:56:17,909616d466
7a7ab6257e7280fb5a8bfe47bc98f5ee,Business,5,5,5,3,3,5,5,4,1,5,,,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,77cae3c5-559a-11e7-a4f6-c05627b0f912,2017-06-21 04:55:05,2017-06-21 04:56:39,d798f2c92a
d77778c621ae83b21a5e7c8929a25da8,Leisure,5,5,4,5,5,5,4,4,4,4,,,,,,Foodie,,,,I like to plan everything before the trip,1,9,4e258163-559a-11e7-86e2-c05627b0f912,2017-06-21 04:55:54,2017-06-21 04:57:11,6c0a1f39b3
73cce852f5a02b9f723174a41ced42a4,Leisure,4,4,4,4,4,4,4,4,3,3,The gym is quite a distance,,,,Pampering Seeker,Foodie,Local Explorer,,,I would like to ask for suggestions,1,8,7f92d10c-559a-11e7-9bcf-c05627b0f912,2017-06-21 04:54:57,2017-06-21 04:57:43,fccb689704
22393581fe3e19fcf60cbd88b97d75d0,Business,4,4,4,4,4,4,4,4,3,4,Not used effectively and fully to give feedback,,,,,Foodie,Local Explorer,,,I just go with the flow,1,7,7a660e0f-559a-11e7-8b19-c05627b0f912,2017-06-21 04:47:13,2017-06-21 04:58:09,5eced35d05
5c3e4413168e170566f3f5da5e37dc5a,Business,4,2,2,2,2,2,3,4,2,2,,Adventure Junky,,,,,Local Explorer,,,I just go with the flow,0,5,7f150d4f-559a-11e7-b497-c05627b0f912,2017-06-21 04:57:49,2017-06-21 04:59:11,f7559ec2c3
a48be1cba797da93e7c1fd466357271a,Leisure,5,2,3,5,5,5,1,1,1,4,Size shud be a little smaller. Similar to an iPhone.,,,,,,,Night Owl,,I just go with the flow,1,10,5e2f3ef5-559a-11e7-809b-c05627b0f912,2017-06-21 04:58:18,2017-06-21 04:59:56,e92d27cd0a
1cb17b99c04a258087fb9f4a23070457,Leisure,4,5,4,3,3,3,3,3,3,2,,,Culture Lover,,,Foodie,,Night Owl,,I just go with the flow,1,10,6e7a67b5-559a-11e7-b2ba-c05627b0f912,2017-06-21 04:57:54,2017-06-21 05:00:32,6ad72bf267
3a6a1bfd77e0582ca30254995cb7b5cf,Leisure,3,3,3,3,3,3,3,3,4,3,,,,,,,Local Explorer,,,I just go with the flow,1,7,617790e1-559a-11e7-a22a-c05627b0f912,2017-06-21 04:59:41,2017-06-21 05:00:37,bfca5c1051
3ac26539d6db0e0091be4a8b10fbf367,Leisure,4,4,4,4,4,4,3,4,4,3,,,Culture Lover,,Pampering Seeker,,Local Explorer,,,I like to plan everything before the trip,1,8,8121bacc-559a-11e7-8947-c05627b0f912,2017-06-21 04:58:47,2017-06-21 05:00:56,1c69dde8ab
976f17e7533cfae682e649ff763e06ce,Leisure,4,4,4,3,3,3,3,3,3,3,,Adventure Junky,,,,,,,,I like to plan everything before the trip,0,3,77ac30c0-559a-11e7-b3f1-c05627b0f912,2017-06-21 04:59:40,2017-06-21 05:01:14,2a02:1810:
327b086bd384df112b754269b3dfbd90,Leisure,5,5,5,5,5,5,3,3,5,5,
,Adventure Junky,,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,8,62c97300-559a-11e7-ac79-c05627b0f912,2017-06-21 04:58:53,2017-06-21 05:01:27,65ae194094
6b73ccfb1027ee1ef821921a9d650fa5,Leisure,1,2,1,1,1,1,1,1,1,1,Device was in a loop of updating, did nit work properly,,Culture Lover,,,Foodie,Local Explorer,,,I just go with the flow,0,2,6099dc00-559a-11e7-8fa8-c05627b0f912,2017-06-21 04:59:17,2017-06-21 05:01:30,a82e3e56cc
4e2634ddc70409224da0a2c1883a0872,Leisure,5,1,1,5,1,1,1,1,1,1,As I am not tech minded I only used it for a phone call.,,,,,Foodie,,,,I like to plan everything before the trip,1,10,7c08c082-559a-11e7-b13d-c05627b0f912,2017-06-21 04:58:40,2017-06-21 05:02:17,2001:8003:
608b80ab777fec13b439d8c28a76cacc,Leisure,2,4,1,3,3,3,2,2,2,3,User interface and speed.,Adventure Junky,,,,Foodie,Local Explorer,,,I just go with the flow,0,4,5c097e02-559a-11e7-b3cd-c05627b0f912,2017-06-21 05:01:43,2017-06-21 05:03:27,b79c2d4f3d
f44fded9c55231fdf0b2357c585bb7de,Leisure,4,5,4,3,4,5,4,4,4,2,None for the moment,,Culture Lover,Fashionista,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,8,4942a3ca-559a-11e7-b717-c05627b0f912,2017-06-21 05:01:43,2017-06-21 05:03:27,afd182580e
856eb0974fdbfb86adc56f8ceeec25c1,Business,2,5,5,5,5,5,5,3,1,5,Hotspot sharing with your mobile,,,,,,,,Mix of business and leasure,I just go with the flow,1,6,5ae08187-559a-11e7-999a-c05627b0f912,2017-06-21 05:00:03,2017-06-21 05:03:38,2c352d6fcd
c914eebcac90f9713fdbefd860514f60,Leisure,4,5,4,5,5,5,5,4,4,5,,,,,,,Local Explorer,,,I just go with the flow,1,10,79e86ca6-559a-11e7-b276-c05627b0f912,2017-06-21 05:02:19,2017-06-21 05:03:55,791766aa38
0df1df177c413d45ccf1305b389d465b,Leisure,3,4,4,1,1,1,4,4,1,4,,,,,,,Local Explorer,,,I like to plan everything before the trip,0,8,89b3f363-559a-11e7-8e04-c05627b0f912,2017-06-21 05:02:11,2017-06-21 05:04:41,2a01:cb00:
bc8403dafe403128769db7bc99987ed7,Leisure,3,4,3,1,5,5,3,3,1,4,,,,,,Foodie,,,,I like to plan everything before the trip,1,8,78a050ca-559a-11e7-80be-c05627b0f912,2017-06-21 05:00:42,2017-06-21 05:05:12,2601:644:4
5bf7c0317e0d19eba4432112a6f61bdf,Leisure,4,4,3,4,4,4,3,3,3,3,,,,,,,Local Explorer,,,I just go with the flow,1,7,76472bf0-559a-11e7-ab10-c05627b0f912,2017-06-21 05:02:36,2017-06-21 05:05:41,27a3e0c89f
98d738f92054ad48f5c4f453db18c5d3,Leisure,5,5,4,3,5,5,3,3,2,4,Tethering/Wi-Fi hotspot ,,Culture Lover,,,,,,,I would like to ask for suggestions,1,10,60f16e8f-559a-11e7-a162-c05627b0f912,2017-06-21 05:03:45,2017-06-21 05:06:33,4647311c52
d230e0b7ebcbdf34dd10aa37ad5c5cd3,Business,5,5,5,3,5,3,5,3,3,5,,,,,,,,,Photography,I like to plan everything before the trip,1,10,4b72e6ee-559a-11e7-a720-c05627b0f912,2017-06-21 05:04:44,2017-06-21 05:06:34,af77768d8c
d32d21cdaa97e61a716fe5ca84acfb65,Business,4,4,4,2,5,4,5,5,3,4,
,,,,,,Local Explorer,Night Owl,,I just go with the flow,1,8,76b6fa8f-559a-11e7-a6cd-c05627b0f912,2017-06-21 05:04:20,2017-06-21 05:07:35,e2f22bdb8d
a0a7244013723d4d990ca9c2a13d7e47,Leisure,3,4,4,3,3,3,2,2,2,3,Menu guide to use handy,Adventure Junky,,,,Foodie,Local Explorer,,,I just go with the flow,1,7,63a16d28-559a-11e7-88ee-c05627b0f912,2017-06-21 05:06:24,2017-06-21 05:08:19,2602:306:3
6406dd69d614a7132887fcf54b8a0847,Leisure,5,5,5,3,4,5,5,5,5,5,,,,,,,,,shopping especially beauty  products and clothes,I like to plan everything before the trip,1,10,80e52ee1-559a-11e7-8dd3-c05627b0f912,2017-06-21 05:04:39,2017-06-21 05:08:51,373f6f613e
094af3cb7e74aa2a6c8e798a80864886,Leisure,4,5,5,4,4,4,4,4,4,5,good enough and super convinient ,,Culture Lover,,,Foodie,,,,I would like to ask for suggestions,1,10,5ed85933-559a-11e7-9893-c05627b0f912,2017-06-21 05:06:43,2017-06-21 05:09:44,de135109dc
1caf7ce4568f81ddfa2e863a529f7ebb,Business,5,5,5,4,4,4,4,4,2,5,,,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,7c128600-559a-11e7-b61b-c05627b0f912,2017-06-21 05:08:28,2017-06-21 05:10:09,13406d7513
befc2bf155a26100a85b236824609e80,Leisure,5,5,5,5,5,5,5,5,5,3,Battery life for the handy should be improved for whole day usage,Adventure Junky,,,,,,,,I like to plan everything before the trip,1,10,7234fd3d-559a-11e7-9059-c05627b0f912,2017-06-21 05:07:58,2017-06-21 05:10:37,bcaac3b7fa
48b749255fc69f0d6fa917567e86114d,Business,5,3,3,1,4,3,3,2,1,4,Text,Adventure Junky,,,,Foodie,,,,I just go with the flow,1,9,84523d35-559a-11e7-8953-c05627b0f912,2017-06-21 05:08:34,2017-06-21 05:10:59,19fec798b1
c99d7ff4ce354999dac6a77fa32b8d89,Business,3,3,4,2,2,5,3,4,4,2,Not very user friendly to navigate,,Culture Lover,,,Foodie,,,,I like to plan everything before the trip,1,9,7239501c-559a-11e7-b96e-c05627b0f912,2017-06-21 05:08:35,2017-06-21 05:11:11,f206037867
c03d15cb7db1336d644f37b524526a6a,Leisure,5,1,2,4,4,4,4,2,2,3,The phone is slow to use . Would be better to have an iPhone instead as it is more widely known and used by consumers ,,Culture Lover,,,Foodie,Local Explorer,,,I like to plan everything before the trip,1,6,5e3e4ade-559a-11e7-ab36-c05627b0f912,2017-06-21 05:09:45,2017-06-21 05:11:28,2001:569:b
aefcba2a3129ecc3ea8b2cb5be2c5029,Business,5,5,3,5,5,5,5,5,4,2,,,Culture Lover,,,,,,,I just go with the flow,1,10,5e7da2b3-559a-11e7-9c58-c05627b0f912,2017-06-21 05:08:54,2017-06-21 05:12:03,ea29a2daec
bd366d061b630e5458d2cb462b1b4e66,Leisure,5,5,5,4,4,5,4,3,4,5,,,,,,,Local Explorer,,,I just go with the flow,1,10,7896cd0f-559a-11e7-863e-c05627b0f912,2017-06-21 05:10:41,2017-06-21 05:12:28,2001:720:1
77789edfa9e6146b50557b59a258df7f,Leisure,4,5,5,5,4,3,4,2,3,2,Handy was really helpful anyway,Adventure Junky,,,Pampering Seeker,,Local Explorer,,,I would like to ask for suggestions,1,10,79ccb511-559a-11e7-9268-c05627b0f912,2017-06-21 05:10:37,2017-06-21 05:12:29,7c7fddf57f
c9dce984daf5b9ff6f17b8a78df95a80,Leisure,5,3,4,1,1,4,3,5,5,4,,,Culture Lover,,,,,,,I like to plan everything before the trip,1,9,65f16770-559a-11e7-9176-c05627b0f912,2017-06-21 05:10:08,2017-06-21 05:12:35,e88c4c201f
8979266d283bf704697153c8de90ec55,Business,4,4,4,2,5,2,2,3,2,4,,,Culture Lover,,,Foodie,Local Explorer,,,I just go with the flow,1,8,4faf09b0-559a-11e7-b733-c05627b0f912,2017-06-21 05:09:02,2017-06-21 05:13:09,584d0bc365
844bf202465a28c2a5a2007a79abbd41,Leisure,5,5,5,4,2,2,4,2,2,2,,,,,,,Local Explorer,,,I would like to ask for suggestions,1,9,6e9ff640-559a-11e7-bbe8-c05627b0f912,2017-06-21 05:11:49,2017-06-21 05:13:50,2a00:23c4:
e85097bfc35dcb74fa77f8e34db2f89e,Leisure,5,5,4,5,5,5,5,5,3,5,No fabulous device more hotels should take up the ideas ,,,,,,Local Explorer,,,I like to plan everything before the trip,1,10,7380f38a-559a-11e7-b7d6-c05627b0f912,2017-06-21 05:10:22,2017-06-21 05:13:55,87d30c9024
